path,label
cls_dataset/images/202400453_2__0032.png,0
cls_dataset/images/202400453_2__0033.png,0
cls_dataset/images/202400453_2__0034.png,0
cls_dataset/images/202400453_2__0035.png,1
cls_dataset/images/202400453_2__0036.png,0
cls_dataset/images/202400453_2__0037.png,0
cls_dataset/images/202400453_2__0038.png,0
cls_dataset/images/202400453_2__0039.png,0
cls_dataset/images/202400453_2__0040.png,0
cls_dataset/images/202400453_2__0041.png,0
cls_dataset/images/202400453_2__0043.png,0
cls_dataset/images/202400453_2__0044.png,1
cls_dataset/images/202400453_2__0045.png,0
cls_dataset/images/202400453_2__0046.png,0
cls_dataset/images/202400453_2__0047.png,0
cls_dataset/images/202400453_2__0048.png,0
cls_dataset/images/202400453_2__0049.png,0
cls_dataset/images/202400453_2__0051.png,0
cls_dataset/images/202400453_2__0052.png,0
cls_dataset/images/202400453_2__0053.png,0
cls_dataset/images/202400453_2__0054.png,0
cls_dataset/images/202400453_2__0055.png,0
cls_dataset/images/202400453_4__0000.png,0
cls_dataset/images/202400453_4__0001.png,0
cls_dataset/images/202400453_4__0002.png,0
cls_dataset/images/202400453_4__0003.png,0
cls_dataset/images/202400453_4__0004.png,0
cls_dataset/images/202400453_4__0005.png,0
cls_dataset/images/202400453_4__0006.png,0
cls_dataset/images/202400453_4__0007.png,0
cls_dataset/images/202400453_4__0008.png,0
cls_dataset/images/202400453_4__0009.png,0
cls_dataset/images/202400453_4__0010.png,0
cls_dataset/images/202400453_4__0011.png,0
cls_dataset/images/202400453_4__0014.png,0
cls_dataset/images/202400453_4__0015.png,0
cls_dataset/images/202400453_4__0016.png,0
cls_dataset/images/202400453_4__0017.png,0
cls_dataset/images/202400453_4__0019.png,0
cls_dataset/images/202400453_4__0020.png,0
cls_dataset/images/202400453_4__0021.png,1
cls_dataset/images/202400453_4__0022.png,1
cls_dataset/images/202400453_4__0023.png,1
cls_dataset/images/202400453_4__0024.png,1
cls_dataset/images/202400453_4__0025.png,0
cls_dataset/images/202400453_4__0026.png,1
cls_dataset/images/202400453_4__0027.png,1
cls_dataset/images/202400453_4__0029.png,1
cls_dataset/images/202400453_4__0030.png,0
cls_dataset/images/202400453_4__0031.png,0
cls_dataset/images/202401408__0000.png,0
cls_dataset/images/202401408__0001.png,0
cls_dataset/images/202401408__0002.png,0
cls_dataset/images/202401408__0003.png,0
cls_dataset/images/202401408__0004.png,0
cls_dataset/images/202401408__0006.png,0
cls_dataset/images/202401408__0007.png,0
cls_dataset/images/202401408__0008.png,0
cls_dataset/images/202401408__0009.png,0
cls_dataset/images/202401408__0010.png,0
cls_dataset/images/202401408__0011.png,0
cls_dataset/images/202401408__0012.png,0
cls_dataset/images/202401408__0013.png,0
cls_dataset/images/202401408__0014.png,0
cls_dataset/images/202401408__0015.png,0
cls_dataset/images/202401408__0016.png,0
cls_dataset/images/202401408__0017.png,0
cls_dataset/images/202401408__0018.png,0
cls_dataset/images/202401408__0019.png,0
cls_dataset/images/202401408__0021.png,0
cls_dataset/images/202401408__0022.png,0
cls_dataset/images/202401408__0023.png,0
cls_dataset/images/202401408__0025.png,0
cls_dataset/images/202401408__0026.png,0
cls_dataset/images/202401408__0028.png,0
cls_dataset/images/202401408__0029.png,2
cls_dataset/images/202401408__0030.png,0
cls_dataset/images/202401408__0031.png,0
cls_dataset/images/202401408__0032.png,0
cls_dataset/images/202401408__0033.png,0
cls_dataset/images/202401408__0034.png,2
cls_dataset/images/202401408__0036.png,2
cls_dataset/images/202401408__0037.png,0
cls_dataset/images/202401408__0038.png,2
cls_dataset/images/202401408__0039.png,0
cls_dataset/images/202401408__0040.png,2
cls_dataset/images/202401408__0041.png,2
cls_dataset/images/202401408__0043.png,2
cls_dataset/images/202401408__0044.png,2
cls_dataset/images/202401408__0045.png,0
cls_dataset/images/202401408__0048.png,2
cls_dataset/images/202401408__0049.png,2
cls_dataset/images/202401408__0050.png,0
cls_dataset/images/202401408__0051.png,0
cls_dataset/images/202401408__0052.png,2
cls_dataset/images/202401408__0053.png,2
cls_dataset/images/202401408__0054.png,0
cls_dataset/images/202401408__0055.png,0
cls_dataset/images/202401408__0056.png,2
cls_dataset/images/202401408__0058.png,0
cls_dataset/images/202401408__0059.png,0
cls_dataset/images/202401408__0061.png,0
cls_dataset/images/202401408__0062.png,0
cls_dataset/images/202401408__0063.png,0
cls_dataset/images/202401408__0064.png,0
cls_dataset/images/202401408__0065.png,2
cls_dataset/images/202401408__0066.png,0
cls_dataset/images/202401408__0067.png,0
cls_dataset/images/202401408__0068.png,0
cls_dataset/images/202401408__0069.png,0
cls_dataset/images/202401408__0070.png,0
cls_dataset/images/202401408__0071.png,0
cls_dataset/images/202401408__0072.png,0
cls_dataset/images/202401408__0073.png,0
cls_dataset/images/202401408__0074.png,0
cls_dataset/images/202401408_2__0000.png,0
cls_dataset/images/202401408_2__0001.png,0
cls_dataset/images/202401408_2__0002.png,0
cls_dataset/images/202401408_2__0003.png,0
cls_dataset/images/202401408_2__0004.png,0
cls_dataset/images/202401408_2__0005.png,0
cls_dataset/images/202401408_2__0006.png,0
cls_dataset/images/202401408_2__0007.png,0
cls_dataset/images/202401408_2__0008.png,0
cls_dataset/images/202401408_2__0009.png,0
cls_dataset/images/202401408_2__0010.png,0
cls_dataset/images/202401408_2__0011.png,0
cls_dataset/images/202401408_2__0012.png,0
cls_dataset/images/202401408_2__0013.png,0
cls_dataset/images/202401408_2__0014.png,0
cls_dataset/images/202401408_2__0015.png,2
cls_dataset/images/202401408_2__0016.png,0
cls_dataset/images/202401408_2__0017.png,0
cls_dataset/images/202401408_2__0018.png,0
cls_dataset/images/202401408_2__0019.png,0
cls_dataset/images/202401408_2__0020.png,0
cls_dataset/images/202401408_2__0021.png,0
cls_dataset/images/202401408_2__0023.png,0
cls_dataset/images/202401408_2__0026.png,0
cls_dataset/images/202401408_2__0027.png,0
cls_dataset/images/202401408_2__0028.png,0
cls_dataset/images/202401408_2__0030.png,0
cls_dataset/images/202401408_2__0031.png,0
cls_dataset/images/202401408_2__0033.png,2
cls_dataset/images/202401408_2__0036.png,2
cls_dataset/images/202401408_2__0038.png,2
cls_dataset/images/202401408_2__0040.png,0
cls_dataset/images/202401408_2__0042.png,2
cls_dataset/images/202401408_2__0043.png,2
cls_dataset/images/202401408_2__0044.png,0
cls_dataset/images/202401408_2__0045.png,2
cls_dataset/images/202401408_2__0048.png,0
cls_dataset/images/202401408_2__0049.png,2
cls_dataset/images/202401408_2__0050.png,0
cls_dataset/images/202401408_2__0054.png,0
cls_dataset/images/202401408_2__0055.png,2
cls_dataset/images/202401408_2__0057.png,0
cls_dataset/images/202401408_2__0058.png,0
cls_dataset/images/202401408_2__0059.png,2
cls_dataset/images/202401408_2__0060.png,0
cls_dataset/images/202401408_2__0061.png,0
cls_dataset/images/202401408_2__0062.png,0
cls_dataset/images/202401408_2__0063.png,0
cls_dataset/images/202401408_2__0064.png,0
cls_dataset/images/202401408_2__0065.png,0
cls_dataset/images/202401408_2__0066.png,0
cls_dataset/images/202401408_2__0067.png,0
cls_dataset/images/202401408_2__0069.png,0
cls_dataset/images/202401408_2__0070.png,0
cls_dataset/images/202401408_2__0072.png,0
cls_dataset/images/202401408_2__0073.png,0
cls_dataset/images/202401408_2__0074.png,0
cls_dataset/images/202401408_2__0075.png,0
cls_dataset/images/202401408_3__0001.png,0
cls_dataset/images/202401408_3__0002.png,0
cls_dataset/images/202401408_3__0003.png,0
cls_dataset/images/202401408_3__0004.png,0
cls_dataset/images/202401408_3__0005.png,0
cls_dataset/images/202401408_3__0006.png,0
cls_dataset/images/202401408_3__0007.png,0
cls_dataset/images/202401408_3__0008.png,0
cls_dataset/images/202401408_3__0009.png,0
cls_dataset/images/202401408_3__0010.png,0
cls_dataset/images/202401408_3__0011.png,0
cls_dataset/images/202401408_3__0013.png,6
cls_dataset/images/202401408_3__0017.png,0
cls_dataset/images/202401408_3__0018.png,0
cls_dataset/images/202401408_3__0021.png,6
cls_dataset/images/202401408_3__0024.png,0
cls_dataset/images/202401408_3__0026.png,6
cls_dataset/images/202401408_3__0030.png,2
cls_dataset/images/202401408_3__0039.png,0
cls_dataset/images/202401408_3__0040.png,0
cls_dataset/images/202401408_3__0041.png,0
cls_dataset/images/202401408_3__0042.png,0
cls_dataset/images/202401693__0002.png,0
cls_dataset/images/202401693__0003.png,0
cls_dataset/images/202401693__0005.png,0
cls_dataset/images/202401693__0006.png,0
cls_dataset/images/202401693__0007.png,0
cls_dataset/images/202401693__0008.png,0
cls_dataset/images/202401693__0009.png,0
cls_dataset/images/202401693__0010.png,0
cls_dataset/images/202401693__0011.png,0
cls_dataset/images/202401693__0012.png,0
cls_dataset/images/202401693__0013.png,0
cls_dataset/images/202401693__0014.png,0
cls_dataset/images/202401693__0015.png,0
cls_dataset/images/202401693__0016.png,0
cls_dataset/images/202401693__0017.png,0
cls_dataset/images/202401693__0018.png,0
cls_dataset/images/202401693__0019.png,0
cls_dataset/images/202401693__0020.png,0
cls_dataset/images/202401693__0021.png,0
cls_dataset/images/202401693__0022.png,0
cls_dataset/images/202401693__0023.png,0
cls_dataset/images/202401693__0024.png,0
cls_dataset/images/202401693__0025.png,0
cls_dataset/images/202401693__0026.png,0
cls_dataset/images/202401693__0027.png,0
cls_dataset/images/202401693__0028.png,2
cls_dataset/images/202401693__0029.png,0
cls_dataset/images/202401693__0031.png,2
cls_dataset/images/202401693__0032.png,0
cls_dataset/images/202401693__0033.png,0
cls_dataset/images/202401693__0034.png,2
cls_dataset/images/202401693__0035.png,0
cls_dataset/images/202401693__0036.png,0
cls_dataset/images/202401693__0037.png,0
cls_dataset/images/202401693__0038.png,0
cls_dataset/images/202401693__0039.png,0
cls_dataset/images/202401693__0040.png,0
cls_dataset/images/202401693__0041.png,0
cls_dataset/images/202401693__0042.png,0
cls_dataset/images/202401693__0043.png,0
cls_dataset/images/202401693__0044.png,0
cls_dataset/images/202401693__0045.png,0
cls_dataset/images/202401693__0046.png,0
cls_dataset/images/202401693__0048.png,0
cls_dataset/images/202401693__0049.png,0
cls_dataset/images/202401693__0050.png,0
cls_dataset/images/202401693__0051.png,2
cls_dataset/images/202401693__0053.png,0
cls_dataset/images/202401693__0054.png,0
cls_dataset/images/202401693__0055.png,0
cls_dataset/images/202401693__0056.png,0
cls_dataset/images/202401693__0057.png,0
cls_dataset/images/202401693__0059.png,0
cls_dataset/images/202401693__0061.png,0
cls_dataset/images/202401693__0063.png,0
cls_dataset/images/202401693__0064.png,0
cls_dataset/images/202401693__0065.png,0
cls_dataset/images/202401693__0066.png,0
cls_dataset/images/202401693__0067.png,0
cls_dataset/images/202401693__0068.png,0
cls_dataset/images/202401693__0069.png,0
cls_dataset/images/202401693__0070.png,0
cls_dataset/images/202401693__0071.png,0
cls_dataset/images/202401693__0072.png,0
cls_dataset/images/202401693__0073.png,0
cls_dataset/images/202401693__0074.png,0
cls_dataset/images/202401693__0075.png,0
cls_dataset/images/202401693__0076.png,0
cls_dataset/images/202401693__0077.png,0
cls_dataset/images/202401693__0078.png,0
cls_dataset/images/202401693__0079.png,0
cls_dataset/images/202401693_2__0002.png,0
cls_dataset/images/202401693_2__0003.png,0
cls_dataset/images/202401693_2__0004.png,0
cls_dataset/images/202401693_2__0005.png,0
cls_dataset/images/202401693_2__0006.png,0
cls_dataset/images/202401693_2__0007.png,0
cls_dataset/images/202401693_2__0008.png,0
cls_dataset/images/202401693_2__0009.png,0
cls_dataset/images/202401693_2__0010.png,0
cls_dataset/images/202401693_2__0011.png,0
cls_dataset/images/202401693_2__0012.png,0
cls_dataset/images/202401693_2__0013.png,0
cls_dataset/images/202401693_2__0014.png,0
cls_dataset/images/202401693_2__0015.png,0
cls_dataset/images/202401693_2__0016.png,0
cls_dataset/images/202401693_2__0017.png,0
cls_dataset/images/202401693_2__0018.png,0
cls_dataset/images/202401693_2__0019.png,0
cls_dataset/images/202401693_2__0020.png,0
cls_dataset/images/202401693_2__0021.png,0
cls_dataset/images/202401693_2__0022.png,0
cls_dataset/images/202401693_2__0023.png,0
cls_dataset/images/202401693_2__0024.png,0
cls_dataset/images/202401693_2__0025.png,0
cls_dataset/images/202401693_2__0026.png,2
cls_dataset/images/202401693_2__0030.png,0
cls_dataset/images/202401693_2__0032.png,0
cls_dataset/images/202401693_2__0034.png,2
cls_dataset/images/202401693_2__0035.png,2
cls_dataset/images/202401693_2__0036.png,0
cls_dataset/images/202401693_2__0039.png,0
cls_dataset/images/202401693_2__0040.png,0
cls_dataset/images/202401693_2__0041.png,0
cls_dataset/images/202401693_2__0042.png,0
cls_dataset/images/202401693_2__0043.png,0
cls_dataset/images/202402728__0001.png,0
cls_dataset/images/202402728__0002.png,0
cls_dataset/images/202402728__0003.png,0
cls_dataset/images/202402728__0004.png,0
cls_dataset/images/202402728__0005.png,0
cls_dataset/images/202402728__0006.png,0
cls_dataset/images/202402728__0007.png,0
cls_dataset/images/202402728__0010.png,0
cls_dataset/images/202402728__0011.png,0
cls_dataset/images/202402728__0012.png,0
cls_dataset/images/202402728__0013.png,0
cls_dataset/images/202402728__0014.png,0
cls_dataset/images/202402728__0015.png,0
cls_dataset/images/202402728__0016.png,0
cls_dataset/images/202402728__0017.png,0
cls_dataset/images/202402728__0018.png,0
cls_dataset/images/202402728__0019.png,0
cls_dataset/images/202402728__0020.png,0
cls_dataset/images/202402728__0021.png,0
cls_dataset/images/202402728__0022.png,0
cls_dataset/images/202402728__0023.png,0
cls_dataset/images/202402728__0024.png,1
cls_dataset/images/202402728__0025.png,3
cls_dataset/images/202402728__0026.png,0
cls_dataset/images/202402728__0027.png,1
cls_dataset/images/202402728__0028.png,1
cls_dataset/images/202402728__0029.png,1
cls_dataset/images/202402728__0030.png,1
cls_dataset/images/202402728__0031.png,1
cls_dataset/images/202402728__0032.png,1
cls_dataset/images/202402728__0033.png,0
cls_dataset/images/202402728__0034.png,0
cls_dataset/images/202402728__0035.png,0
cls_dataset/images/202402728__0036.png,0
cls_dataset/images/202402728__0037.png,0
cls_dataset/images/202402728__0038.png,0
cls_dataset/images/202402728_2__0001.png,0
cls_dataset/images/202402728_2__0002.png,0
cls_dataset/images/202402728_2__0003.png,0
cls_dataset/images/202402728_2__0004.png,0
cls_dataset/images/202402728_2__0005.png,0
cls_dataset/images/202402728_2__0006.png,0
cls_dataset/images/202402728_2__0007.png,0
cls_dataset/images/202402728_2__0008.png,0
cls_dataset/images/202402728_2__0009.png,0
cls_dataset/images/202402728_2__0010.png,0
cls_dataset/images/202402728_2__0011.png,0
cls_dataset/images/202402728_2__0012.png,0
cls_dataset/images/202402728_2__0013.png,0
cls_dataset/images/202402728_2__0014.png,0
cls_dataset/images/202402728_2__0015.png,0
cls_dataset/images/202402728_2__0016.png,0
cls_dataset/images/202402728_2__0017.png,0
cls_dataset/images/202402728_2__0018.png,0
cls_dataset/images/202402728_2__0019.png,0
cls_dataset/images/202402728_2__0020.png,0
cls_dataset/images/202402728_2__0021.png,0
cls_dataset/images/202402728_2__0022.png,0
cls_dataset/images/202402728_2__0023.png,0
cls_dataset/images/202402728_2__0024.png,0
cls_dataset/images/202402728_2__0025.png,0
cls_dataset/images/202402728_2__0026.png,0
cls_dataset/images/202402728_2__0027.png,0
cls_dataset/images/202402728_2__0028.png,0
cls_dataset/images/202402728_2__0029.png,0
cls_dataset/images/202402728_2__0030.png,0
cls_dataset/images/202402728_2__0031.png,0
cls_dataset/images/202402728_2__0032.png,0
cls_dataset/images/202402728_2__0033.png,0
cls_dataset/images/202402728_2__0034.png,0
cls_dataset/images/202402728_2__0036.png,0
cls_dataset/images/202402728_2__0037.png,0
cls_dataset/images/202402728_2__0038.png,0
cls_dataset/images/202402728_2__0039.png,0
cls_dataset/images/202402728_2__0040.png,0
cls_dataset/images/202402728_2__0041.png,0
cls_dataset/images/202402728_2__0042.png,0
cls_dataset/images/202402728_2__0043.png,0
cls_dataset/images/202402728_2__0044.png,0
cls_dataset/images/202402728_2__0046.png,0
cls_dataset/images/202402728_2__0047.png,0
cls_dataset/images/202402728_2__0049.png,1
cls_dataset/images/202402728_2__0050.png,1
cls_dataset/images/202402728_2__0052.png,1
cls_dataset/images/202402728_2__0053.png,0
cls_dataset/images/202402728_2__0056.png,0
cls_dataset/images/202402728_2__0057.png,1
cls_dataset/images/202402728_2__0058.png,1
cls_dataset/images/202402728_2__0059.png,1
cls_dataset/images/202402728_2__0060.png,1
cls_dataset/images/202402728_2__0061.png,1
cls_dataset/images/202402728_2__0062.png,1
cls_dataset/images/202402728_2__0063.png,1
cls_dataset/images/202402728_2__0064.png,0
cls_dataset/images/202402728_2__0065.png,0
cls_dataset/images/202402728_3__0000.png,0
cls_dataset/images/202402728_3__0001.png,0
cls_dataset/images/202402728_3__0002.png,0
cls_dataset/images/202402728_3__0003.png,0
cls_dataset/images/202402728_3__0004.png,0
cls_dataset/images/202402728_3__0005.png,0
cls_dataset/images/202402728_3__0006.png,0
cls_dataset/images/202402728_3__0007.png,0
cls_dataset/images/202402728_3__0008.png,0
cls_dataset/images/202402728_3__0009.png,0
cls_dataset/images/202402728_3__0010.png,0
cls_dataset/images/202402728_3__0011.png,0
cls_dataset/images/202402728_3__0012.png,0
cls_dataset/images/202402728_3__0013.png,0
cls_dataset/images/202402728_3__0014.png,0
cls_dataset/images/202402728_3__0015.png,0
cls_dataset/images/202402728_3__0016.png,0
cls_dataset/images/202402728_3__0017.png,0
cls_dataset/images/202402728_3__0018.png,0
cls_dataset/images/202402728_3__0019.png,0
cls_dataset/images/202402728_3__0020.png,0
cls_dataset/images/202402728_3__0021.png,0
cls_dataset/images/202402728_3__0022.png,0
cls_dataset/images/202402728_3__0023.png,0
cls_dataset/images/202402728_3__0024.png,0
cls_dataset/images/202402728_3__0025.png,0
cls_dataset/images/202402728_3__0026.png,0
cls_dataset/images/202402728_3__0027.png,0
cls_dataset/images/202402728_3__0028.png,0
cls_dataset/images/202402728_3__0029.png,0
cls_dataset/images/202402728_3__0030.png,0
cls_dataset/images/202402728_3__0031.png,0
cls_dataset/images/202402728_3__0032.png,0
cls_dataset/images/202402728_3__0033.png,0
cls_dataset/images/202402728_3__0034.png,0
cls_dataset/images/202402728_3__0035.png,0
cls_dataset/images/202402728_3__0036.png,0
cls_dataset/images/202402728_3__0037.png,0
cls_dataset/images/202402728_3__0038.png,0
cls_dataset/images/202402728_3__0039.png,0
cls_dataset/images/202402728_3__0040.png,0
cls_dataset/images/202402728_3__0041.png,0
cls_dataset/images/202402728_3__0042.png,0
cls_dataset/images/202402728_3__0044.png,0
cls_dataset/images/202402728_3__0045.png,0
cls_dataset/images/202402728_3__0046.png,0
cls_dataset/images/202402728_3__0047.png,6
cls_dataset/images/202402728_3__0048.png,6
cls_dataset/images/202402728_3__0049.png,0
cls_dataset/images/202402728_3__0050.png,0
cls_dataset/images/202402728_3__0051.png,1
cls_dataset/images/202402728_3__0052.png,1
cls_dataset/images/202402728_3__0053.png,1
cls_dataset/images/202402728_3__0054.png,0
cls_dataset/images/202402728_3__0055.png,1
cls_dataset/images/202402728_3__0056.png,1
cls_dataset/images/202402728_3__0057.png,1
cls_dataset/images/202402728_3__0058.png,1
cls_dataset/images/202402728_3__0059.png,1
cls_dataset/images/202402728_3__0060.png,1
cls_dataset/images/202402728_3__0061.png,1
cls_dataset/images/202402728_3__0062.png,1
cls_dataset/images/202402728_4__0000.png,0
cls_dataset/images/202402728_4__0001.png,0
cls_dataset/images/202402728_4__0002.png,0
cls_dataset/images/202402728_4__0003.png,0
cls_dataset/images/202402728_4__0004.png,0
cls_dataset/images/202402728_4__0005.png,0
cls_dataset/images/202402728_4__0006.png,0
cls_dataset/images/202402728_4__0007.png,0
cls_dataset/images/202402728_4__0008.png,0
cls_dataset/images/202402728_4__0009.png,0
cls_dataset/images/202402728_4__0010.png,0
cls_dataset/images/202402728_4__0011.png,0
cls_dataset/images/202402728_4__0012.png,0
cls_dataset/images/202402728_4__0017.png,0
cls_dataset/images/202402728_4__0018.png,0
cls_dataset/images/202402728_4__0019.png,1
cls_dataset/images/202402728_4__0020.png,0
cls_dataset/images/202402728_4__0021.png,0
cls_dataset/images/202402728_4__0022.png,1
cls_dataset/images/202402728_4__0023.png,1
cls_dataset/images/202402728_4__0024.png,1
cls_dataset/images/202402728_4__0025.png,1
cls_dataset/images/202402728_4__0026.png,1
cls_dataset/images/202402728_4__0027.png,1
cls_dataset/images/202402729__0001.png,0
cls_dataset/images/202402729__0005.png,0
cls_dataset/images/202402729__0006.png,0
cls_dataset/images/202402729__0007.png,2
cls_dataset/images/202402729__0008.png,0
cls_dataset/images/202402729__0009.png,0
cls_dataset/images/202402729__0010.png,0
cls_dataset/images/202402729__0011.png,0
cls_dataset/images/202402729__0012.png,0
cls_dataset/images/202402729__0013.png,0
cls_dataset/images/202402729__0014.png,3
cls_dataset/images/202402729__0015.png,2
cls_dataset/images/202402729__0016.png,0
cls_dataset/images/202402729__0018.png,0
cls_dataset/images/202402729__0020.png,0
cls_dataset/images/202402729__0021.png,2
cls_dataset/images/202402729__0022.png,0
cls_dataset/images/202402729__0023.png,0
cls_dataset/images/202402729__0025.png,3
cls_dataset/images/202402729__0027.png,3
cls_dataset/images/202402729__0028.png,3
cls_dataset/images/202402729__0030.png,0
cls_dataset/images/202402729__0031.png,0
cls_dataset/images/202402729__0032.png,0
cls_dataset/images/202402729__0033.png,1
cls_dataset/images/202402729__0034.png,0
cls_dataset/images/202402729__0037.png,1
cls_dataset/images/202402729__0040.png,0
cls_dataset/images/202402729__0041.png,0
cls_dataset/images/202402729__0042.png,0
cls_dataset/images/202402729_2__0005.png,0
cls_dataset/images/202402729_2__0006.png,0
cls_dataset/images/202402729_2__0007.png,0
cls_dataset/images/202402729_2__0008.png,0
cls_dataset/images/202402729_2__0009.png,2
cls_dataset/images/202402729_2__0010.png,0
cls_dataset/images/202402729_2__0011.png,0
cls_dataset/images/202402729_2__0012.png,0
cls_dataset/images/202402729_2__0013.png,0
cls_dataset/images/202402729_2__0014.png,0
cls_dataset/images/202402729_2__0015.png,0
cls_dataset/images/202402729_2__0016.png,0
cls_dataset/images/202402729_2__0017.png,0
cls_dataset/images/202402729_2__0018.png,0
cls_dataset/images/202402729_2__0019.png,6
cls_dataset/images/202402729_2__0020.png,0
cls_dataset/images/202402729_2__0021.png,2
cls_dataset/images/202402729_2__0022.png,0
cls_dataset/images/202402729_2__0023.png,0
cls_dataset/images/202402729_2__0024.png,0
cls_dataset/images/202402729_2__0025.png,0
cls_dataset/images/202402729_2__0026.png,0
cls_dataset/images/202402729_2__0027.png,0
cls_dataset/images/202402729_2__0028.png,0
cls_dataset/images/202402729_2__0029.png,0
cls_dataset/images/202402729_2__0030.png,0
cls_dataset/images/202402729_2__0031.png,2
cls_dataset/images/202402729_2__0032.png,0
cls_dataset/images/202402729_2__0033.png,0
cls_dataset/images/202402729_2__0034.png,0
cls_dataset/images/202402729_2__0035.png,0
cls_dataset/images/202402729_2__0036.png,3
cls_dataset/images/202402729_2__0037.png,1
cls_dataset/images/202402729_2__0038.png,1
cls_dataset/images/202402729_2__0039.png,3
cls_dataset/images/202402729_2__0040.png,1
cls_dataset/images/202402729_2__0041.png,0
cls_dataset/images/202402729_2__0042.png,1
cls_dataset/images/202402729_2__0043.png,0
cls_dataset/images/202402729_2__0044.png,0
cls_dataset/images/202402729_2__0045.png,0
cls_dataset/images/202402729_2__0046.png,0
cls_dataset/images/202402729_3__0000.png,0
cls_dataset/images/202402729_3__0001.png,0
cls_dataset/images/202402729_3__0002.png,0
cls_dataset/images/202402729_3__0003.png,0
cls_dataset/images/202402729_3__0004.png,0
cls_dataset/images/202402729_3__0005.png,0
cls_dataset/images/202402729_3__0006.png,0
cls_dataset/images/202402729_3__0007.png,0
cls_dataset/images/202402729_3__0008.png,6
cls_dataset/images/202402729_3__0009.png,6
cls_dataset/images/202402729_3__0010.png,0
cls_dataset/images/202402729_3__0011.png,6
cls_dataset/images/202402729_3__0012.png,0
cls_dataset/images/202402729_3__0013.png,0
cls_dataset/images/202402729_3__0014.png,0
cls_dataset/images/202402729_3__0015.png,0
cls_dataset/images/202402729_3__0016.png,6
cls_dataset/images/202402729_3__0017.png,2
cls_dataset/images/202402729_3__0018.png,6
cls_dataset/images/202402729_3__0019.png,0
cls_dataset/images/202402729_3__0020.png,6
cls_dataset/images/202402729_3__0021.png,2
cls_dataset/images/202402729_3__0022.png,0
cls_dataset/images/202402729_3__0023.png,0
cls_dataset/images/202402729_3__0024.png,0
cls_dataset/images/202402729_3__0025.png,0
cls_dataset/images/202402729_3__0026.png,1
cls_dataset/images/202402729_3__0027.png,1
cls_dataset/images/202402729_3__0028.png,0
cls_dataset/images/202402729_3__0029.png,1
cls_dataset/images/202402729_3__0030.png,1
cls_dataset/images/202402729_3__0031.png,1
cls_dataset/images/202402729_3__0032.png,1
cls_dataset/images/202402729_3__0033.png,1
cls_dataset/images/202402729_3__0034.png,0
cls_dataset/images/202402729_4__0000.png,0
cls_dataset/images/202402729_4__0001.png,0
cls_dataset/images/202402729_4__0002.png,0
cls_dataset/images/202402729_4__0003.png,0
cls_dataset/images/202402729_4__0004.png,0
cls_dataset/images/202402729_4__0005.png,0
cls_dataset/images/202402729_4__0006.png,0
cls_dataset/images/202402729_4__0007.png,0
cls_dataset/images/202402729_4__0008.png,0
cls_dataset/images/202402729_4__0009.png,0
cls_dataset/images/202402729_4__0010.png,0
cls_dataset/images/202402729_4__0011.png,0
cls_dataset/images/202402729_4__0012.png,0
cls_dataset/images/202402729_4__0013.png,0
cls_dataset/images/202402729_4__0014.png,0
cls_dataset/images/202402729_4__0015.png,0
cls_dataset/images/202402729_4__0016.png,0
cls_dataset/images/202402729_4__0017.png,0
cls_dataset/images/202402729_4__0018.png,0
cls_dataset/images/202402729_4__0019.png,6
cls_dataset/images/202402729_4__0021.png,0
cls_dataset/images/202402729_4__0022.png,0
cls_dataset/images/202402729_4__0023.png,1
cls_dataset/images/202402729_4__0024.png,1
cls_dataset/images/202402729_4__0025.png,1
cls_dataset/images/202402729_4__0026.png,0
cls_dataset/images/202402729_4__0027.png,0
cls_dataset/images/202402729_4__0028.png,1
cls_dataset/images/202402729_4__0029.png,0
cls_dataset/images/202402729_4__0030.png,0
cls_dataset/images/202402729_4__0031.png,0
cls_dataset/images/202402729_4__0032.png,0
cls_dataset/images/202402729_4__0033.png,0
cls_dataset/images/202402729_4__0034.png,0
cls_dataset/images/202402729_4__0035.png,0
cls_dataset/images/202402729_4__0036.png,0
cls_dataset/images/202402729_4__0037.png,0
cls_dataset/images/202402729_4__0038.png,0
cls_dataset/images/202402729_4__0039.png,0
cls_dataset/images/202403094__0000.png,0
cls_dataset/images/202403094__0001.png,0
cls_dataset/images/202403094__0002.png,0
cls_dataset/images/202403094__0003.png,0
cls_dataset/images/202403094__0004.png,0
cls_dataset/images/202403094__0005.png,0
cls_dataset/images/202403094__0006.png,0
cls_dataset/images/202403094__0007.png,0
cls_dataset/images/202403094__0008.png,0
cls_dataset/images/202403094__0009.png,0
cls_dataset/images/202403094__0010.png,0
cls_dataset/images/202403094__0011.png,0
cls_dataset/images/202403094__0012.png,0
cls_dataset/images/202403094__0013.png,0
cls_dataset/images/202403094__0014.png,0
cls_dataset/images/202403094__0015.png,0
cls_dataset/images/202403094__0016.png,0
cls_dataset/images/202403094__0017.png,0
cls_dataset/images/202403094__0018.png,0
cls_dataset/images/202403094__0019.png,0
cls_dataset/images/202403094__0020.png,0
cls_dataset/images/202403094__0021.png,0
cls_dataset/images/202403094__0022.png,0
cls_dataset/images/202403094__0023.png,0
cls_dataset/images/202403094__0024.png,0
cls_dataset/images/202403094__0025.png,0
cls_dataset/images/202403094__0026.png,0
cls_dataset/images/202403094__0027.png,0
cls_dataset/images/202403094__0028.png,0
